data_operacao,descricao,doc,valor,tipo,mes
2024-10-01,CREDITO COBRANCA BRB,000002,"1.340,00",credito,OUTUBRO
2024-10-01,CREDITO COBRANCA BRB,000002,"1.340,00",credito,OUTUBRO
2024-10-01,CREDITO COBRANCA BRB,000001,"670,00",credito,OUTUBRO
2024-10-02,CREDITO COBRANCA BRB,000004,"2.680,00",credito,OUTUBRO
2024-10-02,APL BRB RENDE FACIL FIRF CP AU,001720,"23.605,91",debito,OUTUBRO
2024-10-02,COBRANCA DIRETA MODALIDADE 1,000000,"175,50",debito,OUTUBRO
2024-10-02,CREDITO COBRANCA BRB,000003,"2.010,00",credito,OUTUBRO
2024-10-02,CREDITO COBRANCA BRB,000001,"670,00",credito,OUTUBRO
2024-10-02,CREDITO COBRANCA BRB,000003,"2.010,00",credito,OUTUBRO
2024-10-02,CREDITO COBRANCA BRB,000002,"1.340,00",credito,OUTUBRO
2024-10-02,CREDITO COBRANCA BRB,000003,"2.035,00",credito,OUTUBRO
2024-10-02,CREDITO COBRANCA BRB,000001,"670,00",credito,OUTUBRO
2024-10-02,DEBITO PIX HOSPITAL LAGO SUL S 0103,000000,"582,95",debito,OUTUBRO
2024-10-02,CREDITO COBRANCA BRB,000002,"1.340,00",credito,OUTUBRO
2024-10-02,CREDITO COBRANCA BRB,000002,"1.340,00",credito,OUTUBRO
2024-10-02,CREDITO COBRANCA BRB,000002,"1.340,00",credito,OUTUBRO
2024-10-02,CREDITO COBRANCA BRB,000001,"670,00",credito,OUTUBRO
2024-10-02,CREDITO COBRANCA BRB,000001,"670,00",credito,OUTUBRO
2024-10-02,CREDITO COBRANCA BRB,000007,"5.693,45",credito,OUTUBRO
2024-10-02,DEBITO PIX ENIO CURSINO DOS SAN 0103,000000,"114,09",debito,OUTUBRO
2024-10-02,CREDITO COBRANCA BRB,000003,"2.010,00",credito,OUTUBRO
2024-10-03,CREDITO COBRANCA BRB,000001,"670,00",credito,OUTUBRO
2024-10-03,CREDITO COBRANCA BRB,000003,"2.010,00",credito,OUTUBRO
2024-10-03,CREDITO COBRANCA BRB,000002,"1.340,00",credito,OUTUBRO
2024-10-03,CREDITO COBRANCA BRB,000002,"1.365,00",credito,OUTUBRO
2024-10-03,CREDITO COBRANCA BRB,000004,"2.796,36",credito,OUTUBRO
2024-10-03,CREDITO COBRANCA BRB,000003,"2.010,00",credito,OUTUBRO
2024-10-03,CREDITO COBRANCA BRB,000002,"1.340,00",credito,OUTUBRO
2024-10-03,CREDITO COBRANCA BRB,000001,"670,00",credito,OUTUBRO
2024-10-03,COBRANCA DIRETA MODALIDADE 1,000000,"227,50",debito,OUTUBRO
2024-10-03,RESGATE FUNDOS,001697,"107.396,41",credito,OUTUBRO
2024-10-03,DEBITO PIX 0103,000000,"170,00",debito,OUTUBRO
2024-10-03,CREDITO COBRANCA BRB,000002,"1.340,00",credito,OUTUBRO
2024-10-03,PAGAMENTO CAESB 3104,722703,"99,32",debito,OUTUBRO
2024-10-03,DEBITO TED PAG0108 C.CORRENTE DALILA SALES VIEIRA 0000000552,000000,"423,60",debito,OUTUBRO
2024-10-03,PAGAMENTO CAESB 3104,708435,"545,51",debito,OUTUBRO
2024-10-03,DEBITO PIX 0103,000000,"556,27",debito,OUTUBRO
2024-10-03,DEBITO PAGAMENTO DE SALARIO 0103,483213,"99.498,29",debito,OUTUBRO
2024-10-03,DEBITO PIX Antonio Dhekson Oliv 0103,000000,"3.450,07",debito,OUTUBRO
2024-10-03,DEBITO TRANSF ELET P POUPANCA NOME NAO CADASTRADO 1480268574,523148,"900,00",debito,OUTUBRO
2024-10-03,DEBITO TED PAG0108 C.CORRENTE BARBARA SILVA DOS SA 0000000150,000000,"948,74",debito,OUTUBRO
2024-10-03,DEBITO TRANSF ELET P POUPANCA NOME NAO CADASTRADO 1480268574,523148,"438,84",debito,OUTUBRO
2024-10-03,DEBITO TED PAG0108 C.CORRENTE DALILA SALES VIEIRA 0000000552,000000,"297,53",debito,OUTUBRO
2024-10-03,PAGAMENTO CAESB 3104,716445,"450,34",debito,OUTUBRO
2024-10-03,SAQUE DIN AG CHEQUE,001389,"8.504,67",debito,OUTUBRO
2024-10-03,PAGAMENTO CAESB 3104,678949,"63,56",debito,OUTUBRO
2024-10-03,PAGAMENTO CAESB 3104,685678,"3.732,87",debito,OUTUBRO
2024-10-03,DEBITO PIX Rosanna Klicia Silva 0103,000000,"630,66",debito,OUTUBRO
2024-10-04,CREDITO COBRANCA BRB,000002,"1.340,00",credito,OUTUBRO
2024-10-04,APL BRB RENDE FACIL FIRF CP AU,001756,"18.182,27",debito,OUTUBRO
2024-10-04,COBRANCA DIRETA MODALIDADE 1,000000,"130,00",debito,OUTUBRO
2024-10-04,CREDITO COBRANCA BRB,000003,"2.217,27",credito,OUTUBRO
2024-10-04,CREDITO COBRANCA BRB,000005,"3.350,00",credito,OUTUBRO
2024-10-04,CREDITO COBRANCA BRB,000006,"4.070,00",credito,OUTUBRO
2024-10-04,CREDITO COBRANCA BRB,000002,"1.340,00",credito,OUTUBRO
2024-10-04,CREDITO COBRANCA BRB,000001,"670,00",credito,OUTUBRO
2024-10-04,CREDITO COBRANCA BRB,000004,"2.680,00",credito,OUTUBRO
2024-10-04,DEBITO PIX CARVALHO FERRAMENTAS 0103,000000,"60,00",debito,OUTUBRO
2024-10-04,CREDITO COBRANCA BRB,000004,"2.705,00",credito,OUTUBRO
2024-10-07,CREDITO COBRANCA BRB,000001,"670,00",credito,OUTUBRO
2024-10-07,CREDITO COBRANCA BRB,000001,"670,00",credito,OUTUBRO
2024-10-07,APL BRB RENDE FACIL FIRF CP AU,001845,"51.455,32",debito,OUTUBRO
2024-10-07,COBRANCA DIRETA MODALIDADE 1,000000,"175,50",debito,OUTUBRO
2024-10-07,CREDITO COBRANCA BRB,000016,"10.745,00",credito,OUTUBRO
2024-10-07,CREDITO COBRANCA BRB,000003,"2.010,00",credito,OUTUBRO
2024-10-07,CREDITO COBRANCA BRB,000003,"2.010,00",credito,OUTUBRO
2024-10-07,CREDITO COBRANCA BRB,000006,"4.020,00",credito,OUTUBRO
2024-10-07,CREDITO COBRANCA BRB,000001,"670,00",credito,OUTUBRO
2024-10-07,CREDITO COBRANCA BRB,000002,"1.340,00",credito,OUTUBRO
2024-10-07,CREDITO COBRANCA BRB,000003,"2.010,00",credito,OUTUBRO
2024-10-07,CREDITO COBRANCA BRB,000006,"3.736,76",credito,OUTUBRO
2024-10-07,CREDITO COBRANCA BRB,000001,"670,00",credito,OUTUBRO
2024-10-07,CREDITO COBRANCA BRB,000006,"4.020,00",credito,OUTUBRO
2024-10-07,CREDITO COBRANCA BRB,000003,"2.948,43",credito,OUTUBRO
2024-10-07,CREDITO COBRANCA BRB,000002,"1.340,00",credito,OUTUBRO
2024-10-07,CREDITO COBRANCA BRB,000005,"2.165,32",credito,OUTUBRO
2024-10-07,CREDITO COBRANCA BRB,000019,"11.265,31",credito,OUTUBRO
2024-10-07,CREDITO COBRANCA BRB,000002,"1.340,00",credito,OUTUBRO
2024-10-08,CREDITO COBRANCA BRB,000004,"2.705,00",credito,OUTUBRO
2024-10-08,CREDITO COBRANCA BRB,000002,"1.340,00",credito,OUTUBRO
2024-10-08,CREDITO COBRANCA BRB,000004,"2.605,14",credito,OUTUBRO
2024-10-08,CREDITO COBRANCA BRB,000004,"2.680,00",credito,OUTUBRO
2024-10-08,CREDITO COBRANCA BRB,000006,"4.020,00",credito,OUTUBRO
2024-10-08,APL BRB RENDE FACIL FIRF CP AU,001883,"17.440,63",debito,OUTUBRO
2024-10-08,CREDITO COBRANCA BRB,000001,"670,00",credito,OUTUBRO
2024-10-08,CREDITO COBRANCA BRB,000003,"2.010,00",credito,OUTUBRO
2024-10-08,COBRANCA DIRETA MODALIDADE 1,000000,"520,00",debito,OUTUBRO
2024-10-08,CREDITO COBRANCA BRB,000004,"2.705,00",credito,OUTUBRO
2024-10-08,CREDITO COBRANCA BRB,000003,"2.035,00",credito,OUTUBRO
2024-10-08,CREDITO COBRANCA BRB,000001,"670,00",credito,OUTUBRO
2024-10-08,CREDITO COBRANCA BRB,000001,"670,00",credito,OUTUBRO
2024-10-08,CREDITO COBRANCA BRB,000001,"670,00",credito,OUTUBRO
2024-10-08,DEBITO TRANSF ELETR ENTRE C/C PARAMETRO AS CONS CO 0860011640,525086,"9.565,74",debito,OUTUBRO
2024-10-08,DEBITO PIX 0103,000000,"60,00",debito,OUTUBRO
2024-10-08,CREDITO COBRANCA BRB,000010,"6.725,00",credito,OUTUBRO
2024-10-08,DEBITO PIX COMERCIAL ALVORADA D 0103,000000,"1.918,77",debito,OUTUBRO
2024-10-09,CREDITO COBRANCA BRB,000001,"695,00",credito,OUTUBRO
2024-10-09,CREDITO COBRANCA BRB,000002,"1.340,00",credito,OUTUBRO
2024-10-09,CREDITO COBRANCA BRB,000002,"2.265,99",credito,OUTUBRO
2024-10-09,CREDITO COBRANCA BRB,000006,"4.146,00",credito,OUTUBRO
2024-10-09,SAQUE DIN AG CHEQUE,001390,"1.000,00",debito,OUTUBRO
2024-10-09,CREDITO COBRANCA BRB,000001,"670,00",credito,OUTUBRO
2024-10-09,CREDITO COBRANCA BRB,000007,"4.797,23",credito,OUTUBRO
2024-10-09,DEBITO PIX 0103,000000,"406,11",debito,OUTUBRO
2024-10-09,CREDITO COBRANCA BRB,000002,"1.340,00",credito,OUTUBRO
2024-10-09,CREDITO COBRANCA BRB,000005,"3.639,51",credito,OUTUBRO
2024-10-09,CREDITO COBRANCA BRB,000001,"670,00",credito,OUTUBRO
2024-10-09,COBRANCA DIRETA MODALIDADE 1,000000,"286,00",debito,OUTUBRO
2024-10-09,CREDITO COBRANCA BRB,000010,"6.800,00",credito,OUTUBRO
2024-10-09,CREDITO COBRANCA BRB,000001,"670,00",credito,OUTUBRO
2024-10-09,CREDITO COBRANCA BRB,000007,"4.690,00",credito,OUTUBRO
2024-10-09,DEBITO PIX CAIXA ECONOMICA FEDE 0103,000000,"13.422,59",debito,OUTUBRO
2024-10-09,TARIFA CREDITO PAGAMENTO,091024,"66,50",debito,OUTUBRO
2024-10-09,TARIFA CREDITO PAGAMENTO,091024,"66,50",debito,OUTUBRO
2024-10-09,TARIFA CREDITO PAGAMENTO,091024,"17,50",debito,OUTUBRO
2024-10-09,TARIFA CREDITO PAGAMENTO,091024,"17,50",debito,OUTUBRO
2024-10-09,TARIFA CREDITO PAGAMENTO,091024,"14,00",debito,OUTUBRO
2024-10-09,CREDITO COBRANCA BRB,000003,"1.471,64",credito,OUTUBRO
2024-10-09,RESGATE FUNDOS,001768,"86.635,15",credito,OUTUBRO
2024-10-09,CREDITO COBRANCA BRB,000003,"2.110,99",credito,OUTUBRO
2024-10-09,DEBITO TED PAG0108 C.CORRENTE O C MARTINS TRANSPOR 0000000553,000000,"21.560,00",debito,OUTUBRO
2024-10-09,DEBITO PIX 0103,000000,"600,00",debito,OUTUBRO
2024-10-09,DEBITO TRANSF ELETR ENTRE C/C ROMULO JUNIO SOARES 2040258455,523204,"1.412,00",debito,OUTUBRO
2024-10-09,DEBITO COBRANCA OUTRO BANCO,657461,"599,02",debito,OUTUBRO
2024-10-09,CLARO SP DDD 11 3104,671335,"69,18",debito,OUTUBRO
2024-10-09,DEBITO COBRANCA OUTRO BANCO,676948,"366,15",debito,OUTUBRO
2024-10-09,DEBITO COBRANCA OUTRO BANCO,688599,"592,07",debito,OUTUBRO
2024-10-09,DEBITO TRANSF ELETR ENTRE C/C COOP TRAB RECICLA MA 0570525802,523057,"15.237,32",debito,OUTUBRO
2024-10-09,DEBITO COBRANCA OUTRO BANCO,705931,"856,64",debito,OUTUBRO
2024-10-09,DEBITO COBRANCA OUTRO BANCO,712415,"647,42",debito,OUTUBRO
2024-10-09,DEBITO COBRANCA OUTRO BANCO,718312,"126,35",debito,OUTUBRO
2024-10-09,DEBITO COBRANCA OUTRO BANCO,722361,"666,34",debito,OUTUBRO
2024-10-09,DEBITO COBRANCA OUTRO BANCO,725735,"648,70",debito,OUTUBRO
2024-10-09,DEBITO COBRANCA OUTRO BANCO,732800,"640,00",debito,OUTUBRO
2024-10-09,DEBITO COBRANCA OUTRO BANCO,737643,"1.456,00",debito,OUTUBRO
2024-10-09,DEBITO COBRANCA OUTRO BANCO,700049,"798,96",debito,OUTUBRO
2024-10-09,DEBITO AUXILIO TRANSPORTE 0103,262160,"3.562,80",debito,OUTUBRO
2024-10-09,DEBITO AUXILIO ALIMENTACAO 0103,272906,"5.642,00",debito,OUTUBRO
2024-10-09,DEBITO PIX ANA LUCIA ROSA AVILA 0103,000000,"1.296,68",debito,OUTUBRO
2024-10-09,DEBITO AUXILIO TRANSPORTE 0103,283718,"1.520,80",debito,OUTUBRO
2024-10-09,DEBITO AUXILIO ALIMENTACAO 0103,326512,"21.248,50",debito,OUTUBRO
2024-10-09,DEBITO AUXILIO TRANSPORTE 0103,347627,"3.938,60",debito,OUTUBRO
2024-10-09,DEBITO PIX Francely de Fatima B 0103,000000,"1.327,50",debito,OUTUBRO
2024-10-09,DEBITO PIX Antonio Dhekson Oliv 0103,000000,"1.328,60",debito,OUTUBRO
2024-10-09,DEBITO PIX ENIO CURSINO DOS SAN 0103,000000,"1.296,68",debito,OUTUBRO
2024-10-09,DEBITO PIX LIANDER MICHELON 0103,000000,"1.780,00",debito,OUTUBRO
2024-10-09,DEBITO AUXILIO ALIMENTACAO 0103,224291,"17.426,50",debito,OUTUBRO
2024-10-10,CREDITO COBRANCA BRB,000020,"14.695,39",credito,OUTUBRO
2024-10-10,CREDITO COBRANCA BRB,000009,"7.010,40",credito,OUTUBRO
2024-10-10,CREDITO COBRANCA BRB,000128,"85.757,43",credito,OUTUBRO
2024-10-10,CREDITO COBRANCA BRB,000001,"670,00",credito,OUTUBRO
2024-10-10,CREDITO COBRANCA BRB,000015,"9.435,50",credito,OUTUBRO
2024-10-10,CREDITO COBRANCA BRB,000010,"6.851,24",credito,OUTUBRO
2024-10-10,CREDITO COBRANCA BRB,000013,"8.735,00",credito,OUTUBRO
2024-10-10,CREDITO COBRANCA BRB,000006,"4.045,00",credito,OUTUBRO
2024-10-10,CREDITO COBRANCA BRB,000014,"10.238,05",credito,OUTUBRO
2024-10-10,CREDITO COBRANCA BRB,000028,"19.014,60",credito,OUTUBRO
2024-10-10,CREDITO COBRANCA BRB,000017,"11.390,00",credito,OUTUBRO
2024-10-10,APL BRB RENDE FACIL FIRF CP AU,001697,"183.139,96",debito,OUTUBRO
2024-10-10,COBRANCA DIRETA MODALIDADE 1,000000,"331,50",debito,OUTUBRO
2024-10-10,CREDITO COBRANCA BRB,000001,"670,00",credito,OUTUBRO
2024-10-10,CREDITO COBRANCA BRB,000010,"6.339,39",credito,OUTUBRO
2024-10-10,CREDITO COBRANCA BRB,000005,"3.350,00",credito,OUTUBRO
2024-10-10,CREDITO COBRANCA BRB,000007,"4.690,00",credito,OUTUBRO
2024-10-10,CLARO SP DDD 11 3104,934327,"228,47",debito,OUTUBRO
2024-10-10,DEBITO PIX CASA DAS FERRAMENTAS 0103,000000,"414,50",debito,OUTUBRO
2024-10-10,CREDITO COBRANCA BRB,000011,"6.663,34",credito,OUTUBRO
2024-10-10,CLARO SP DDD 11 3104,908503,"387,96",debito,OUTUBRO
2024-10-10,CLARO SP DDD 11 3104,919045,"372,60",debito,OUTUBRO
2024-10-10,CLARO SP DDD 11 3104,928046,"69,18",debito,OUTUBRO
2024-10-10,DEBITO COBRANCA OUTRO BANCO,946086,"990,89",debito,OUTUBRO
2024-10-10,DEBITO COBRANCA OUTRO BANCO,977265,"2.658,71",debito,OUTUBRO
2024-10-10,PAGAMENTO COBRANCA BRB 3104,988154,"2.711,65",debito,OUTUBRO
2024-10-10,DEBITO COBRANCA OUTRO BANCO,961258,"345,06",debito,OUTUBRO
2024-10-10,PAGAMENTO TRIBUTO GDF 3104,010249,"1.019,20",debito,OUTUBRO
2024-10-10,DEBITO COBRANCA OUTRO BANCO,013554,"288,06",debito,OUTUBRO
2024-10-10,DEBITO PIX RELMIX INFORMATICA 0103,000000,"343,00",debito,OUTUBRO
2024-10-10,DEBITO PIX 0103,000000,"1.416,00",debito,OUTUBRO
2024-10-10,DEBITO PIX 0103,000000,"1.650,19",debito,OUTUBRO
2024-10-10,DEBITO PIX 0103,000000,"181,42",debito,OUTUBRO
2024-10-10,DEBITO COBRANCA OUTRO BANCO,996598,"3.006,99",debito,OUTUBRO
2024-10-11,CREDITO COBRANCA BRB,000001,"750,00",credito,OUTUBRO
2024-10-11,RESGATE FUNDOS,002053,"121.869,15",credito,OUTUBRO
2024-10-11,COBRANCA DIRETA MODALIDADE 1,000000,"1.917,50",debito,OUTUBRO
2024-10-11,CREDITO COBRANCA BRB,000002,"1.500,00",credito,OUTUBRO
2024-10-11,DEBITO TRANSF ELETR ENTRE C/C VIA JD BOTANICO MAT 2800091287,525280,"518,72",debito,OUTUBRO
2024-10-11,CREDITO COBRANCA BRB,000001,"670,00",credito,OUTUBRO
2024-10-11,DEBITO COBRANCA OUTRO BANCO,674376,"45.926,31",debito,OUTUBRO
2024-10-11,PAGAMENTO TRIBUTO FEDERAL 3104,673007,"65.178,44",debito,OUTUBRO
2024-10-11,DEBITO NEOENERGIA BRASILIA 3104,671375,"8.754,18",debito,OUTUBRO
2024-10-11,DEBITO COBRANCA OUTRO BANCO,401945,"2.445,00",debito,OUTUBRO
2024-10-11,DEBITO PIX 0103,000000,"49,00",debito,OUTUBRO
2024-10-14,APL BRB RENDE FACIL FIRF CP AU,001712,"358,90",debito,OUTUBRO
2024-10-14,TARIFA CREDITO PAGAMENTO,141024,"3,50",debito,OUTUBRO
2024-10-14,COBRANCA DIRETA MODALIDADE 1,000000,"26,00",debito,OUTUBRO
2024-10-14,CREDITO COBRANCA BRB,000001,"750,00",credito,OUTUBRO
2024-10-14,CREDITO COBRANCA BRB,000005,"3.684,39",credito,OUTUBRO
2024-10-14,CREDITO COBRANCA BRB,000002,"1.500,00",credito,OUTUBRO
2024-10-14,CREDITO COBRANCA BRB,000001,"750,00",credito,OUTUBRO
2024-10-14,CREDITO COBRANCA BRB,000001,"750,00",credito,OUTUBRO
2024-10-14,CREDITO COBRANCA BRB,000002,"1.500,00",credito,OUTUBRO
2024-10-14,DEBITO RESCISAO 0103,804211,"4.470,19",debito,OUTUBRO
2024-10-14,DEBITO PIX CAIXA ECONOMICA FEDE 0103,000000,"3.205,80",debito,OUTUBRO
2024-10-14,DEBITO PIX WILSON RODRIGO S F C 0103,000000,"300,00",debito,OUTUBRO
2024-10-14,DEBITO PIX CRISTIAN DE OLIVEIRA 0103,000000,"630,00",debito,OUTUBRO
2024-10-14,DEBITO PIX ALESSANDRA DE OLIVEI 0103,000000,"690,00",debito,OUTUBRO
2024-10-14,CREDITO COBRANCA BRB,000001,"750,00",credito,OUTUBRO
2024-10-15,CREDITO COBRANCA BRB,000001,"750,00",credito,OUTUBRO
2024-10-15,RESGATE FUNDOS,002144,"15.534,07",credito,OUTUBRO
2024-10-15,TARIFA CREDITO PAGAMENTO,151024,"63,00",debito,OUTUBRO
2024-10-15,COBRANCA DIRETA MODALIDADE 1,000000,"84,50",debito,OUTUBRO
2024-10-15,CREDITO COBRANCA BRB,000001,"750,00",credito,OUTUBRO
2024-10-15,CREDITO COBRANCA BRB,000001,"750,00",credito,OUTUBRO
2024-10-15,CREDITO COBRANCA BRB,000002,"126,09",credito,OUTUBRO
2024-10-15,CREDITO COBRANCA BRB,000002,"1.500,00",credito,OUTUBRO
2024-10-15,CREDITO COBRANCA BRB,000002,"1.500,00",credito,OUTUBRO
2024-10-15,CREDITO COBRANCA BRB,000001,"670,00",credito,OUTUBRO
2024-10-15,CREDITO COBRANCA BRB,000002,"1.420,00",credito,OUTUBRO
2024-10-15,CREDITO COBRANCA BRB,000001,"750,00",credito,OUTUBRO
2024-10-15,CREDITO COBRANCA BRB,000002,"1.522,50",credito,OUTUBRO
2024-10-15,DEBITO PIX 0103,000000,"125,00",debito,OUTUBRO
2024-10-15,DEB PAGAMENTO DE 13 SALARIO 0103,460780,"24.008,92",debito,OUTUBRO
2024-10-15,DEBITO PIX Francely de Fatima B 0103,000000,"991,24",debito,OUTUBRO
2024-10-16,APL BRB RENDE FACIL FIRF CP AU,001450,"3.904,71",debito,OUTUBRO
2024-10-16,COBRANCA DIRETA MODALIDADE 1,000000,"97,50",debito,OUTUBRO
2024-10-16,CREDITO COBRANCA BRB,000001,"765,24",credito,OUTUBRO
2024-10-16,CREDITO COBRANCA BRB,000001,"765,24",credito,OUTUBRO
2024-10-16,CREDITO COBRANCA BRB,000001,"765,24",credito,OUTUBRO
2024-10-16,CREDITO COBRANCA BRB,000001,"765,25",credito,OUTUBRO
2024-10-16,CREDITO COBRANCA BRB,000002,"176,00",credito,OUTUBRO
2024-10-16,CREDITO COBRANCA BRB,000001,"765,24",credito,OUTUBRO
2024-10-17,APL BRB RENDE FACIL FIRF CP AU,001356,"1.071,00",debito,OUTUBRO
2024-10-17,PACOTE CORPORATE PREMIUM,000000,"74,98",debito,OUTUBRO
2024-10-17,COBRANCA DIRETA MODALIDADE 1,000000,"45,50",debito,OUTUBRO
2024-10-17,CREDITO COBRANCA BRB,000002,"1.530,99",credito,OUTUBRO
2024-10-17,DEBITO PIX 0103,000000,"1.105,00",debito,OUTUBRO
2024-10-17,CREDITO COBRANCA BRB,000001,"765,49",credito,OUTUBRO
2024-10-18,APL BRB RENDE FACIL FIRF CP AU,001336,"1.496,63",debito,OUTUBRO
2024-10-18,DEBITO PIX 0103,000000,"44,00",debito,OUTUBRO
2024-10-18,DEBITO PIX Itatiane Silverio de 0103,000000,"260,00",debito,OUTUBRO
2024-10-18,CREDITO COBRANCA BRB,000002,"288,65",credito,OUTUBRO
2024-10-18,CREDITO COBRANCA BRB,000001,"765,74",credito,OUTUBRO
2024-10-18,CREDITO COBRANCA BRB,000001,"765,74",credito,OUTUBRO
2024-10-18,COBRANCA DIRETA MODALIDADE 1,000000,"19,50",debito,OUTUBRO
2024-10-21,DEBITO COBRANCA OUTRO BANCO,174222,"1.135,05",debito,OUTUBRO
2024-10-21,DEBITO PIX RELMIX INFORMATICA 0103,000000,"379,98",debito,OUTUBRO
2024-10-21,DEBITO PIX DARCLEY DA SILVA MEI 0103,000000,"2.006,75",debito,OUTUBRO
2024-10-21,DEBITO PIX LEANE MARIA RAMOS SA 0103,000000,"400,00",debito,OUTUBRO
2024-10-21,DEBITO COBRANCA OUTRO BANCO,172992,"1.009,93",debito,OUTUBRO
2024-10-21,CREDITO COBRANCA BRB,000001,"695,00",credito,OUTUBRO
2024-10-21,COBRANCA DIRETA MODALIDADE 1,000000,"26,00",debito,OUTUBRO
2024-10-21,RESGATE FUNDOS,002473,"14.308,26",credito,OUTUBRO
2024-10-21,CREDITO COBRANCA BRB,000001,"121,00",credito,OUTUBRO
2024-10-21,DEBITO NEOENERGIA BRASILIA 3104,171530,"108,09",debito,OUTUBRO
2024-10-21,DEBITO NEOENERGIA BRASILIA 3104,161451,"2.039,65",debito,OUTUBRO
2024-10-21,DEBITO NEOENERGIA BRASILIA 3104,168773,"104,90",debito,OUTUBRO
2024-10-21,DEBITO NEOENERGIA BRASILIA 3104,167563,"119,65",debito,OUTUBRO
2024-10-21,DEBITO NEOENERGIA BRASILIA 3104,166110,"153,88",debito,OUTUBRO
2024-10-21,DEBITO NEOENERGIA BRASILIA 3104,164617,"422,16",debito,OUTUBRO
2024-10-21,DEBITO NEOENERGIA BRASILIA 3104,163071,"873,81",debito,OUTUBRO
2024-10-21,DEBITO NEOENERGIA BRASILIA 3104,158942,"2.552,08",debito,OUTUBRO
2024-10-21,PAGAMENTO COBRANCA BRB 3104,156492,"2.201,78",debito,OUTUBRO
2024-10-21,DEBITO PIX ANTONIO ALEX SILVA L 0103,000000,"180,00",debito,OUTUBRO
2024-10-21,DEBITO NEOENERGIA BRASILIA 3104,170119,"1.410,55",debito,OUTUBRO
2024-10-22,APL BRB RENDE FACIL FIRF CP AU,001443,"2.183,86",debito,OUTUBRO
2024-10-22,COBRANCA DIRETA MODALIDADE 1,000000,"13,00",debito,OUTUBRO
2024-10-22,CREDITO COBRANCA BRB,000001,"670,00",credito,OUTUBRO
2024-10-22,CREDITO COBRANCA BRB,000001,"766,74",credito,OUTUBRO
2024-10-22,DEBITO TED PAG0108 C.CORRENTE DALILA SALES VIEIRA 0000000552,000000,"721,13",debito,OUTUBRO
2024-10-22,DEBITO PIX 0103,000000,"52,23",debito,OUTUBRO
2024-10-22,CREDITO COBRANCA BRB,000002,"1.533,48",credito,OUTUBRO
2024-10-23,CREDITO COBRANCA BRB,000001,"695,00",credito,OUTUBRO
2024-10-23,APL BRB RENDE FACIL FIRF CP AU,001401,"10.955,00",debito,OUTUBRO
2024-10-23,COBRANCA DIRETA MODALIDADE 1,000000,"26,00",debito,OUTUBRO
2024-10-23,CREDITO COBRANCA BRB,000004,"2.776,99",credito,OUTUBRO
2024-10-23,CREDITO COBRANCA BRB,000002,"1.436,99",credito,OUTUBRO
2024-10-23,CREDITO COBRANCA BRB,000004,"2.810,11",credito,OUTUBRO
2024-10-23,CREDITO COBRANCA BRB,000001,"670,00",credito,OUTUBRO
2024-10-23,CREDITO COBRANCA BRB,000002,"1.446,51",credito,OUTUBRO
2024-10-23,DEBITO PIX RADIANTE MADEIRAS E 0103,000000,"260,00",debito,OUTUBRO
2024-10-23,CREDITO COBRANCA BRB,000001,"670,00",credito,OUTUBRO
2024-10-23,CREDITO COBRANCA BRB,000004,"2.811,51",credito,OUTUBRO
2024-10-23,DEBITO PIX SAVIO JONATHAN PEREI 0103,000000,"130,00",debito,OUTUBRO
2024-10-23,CREDITO COBRANCA BRB,000001,"670,00",credito,OUTUBRO
2024-10-23,DEBITO PIX 0103,000000,"228,06",debito,OUTUBRO
2024-10-23,DEBITO PIX 0103,000000,"232,05",debito,OUTUBRO
2024-10-23,DEBITO PIX 0103,000000,"2.156,00",debito,OUTUBRO
2024-10-24,APL BRB RENDE FACIL FIRF CP AU,001344,"2.185,86",debito,OUTUBRO
2024-10-24,COBRANCA DIRETA MODALIDADE 1,000000,"130,00",debito,OUTUBRO
2024-10-24,CREDITO COBRANCA BRB,000002,"1.365,00",credito,OUTUBRO
2024-10-24,CREDITO COBRANCA BRB,000002,"1.462,82",credito,OUTUBRO
2024-10-24,DEBITO COBRANCA OUTRO BANCO,660838,"277,19",debito,OUTUBRO
2024-10-24,DEBITO PIX IMM COMERCIO DE PROD 0103,000000,"89,00",debito,OUTUBRO
2024-10-24,DEBITO PIX IMM COMERCIO DE PROD 0103,000000,"120,00",debito,OUTUBRO
2024-10-24,DEBITO PIX 0103,000000,"25,77",debito,OUTUBRO
2024-10-25,CREDITO COBRANCA BRB,000002,"1.340,00",credito,OUTUBRO
2024-10-25,APL BRB RENDE FACIL FIRF CP AU,001401,"7.345,31",debito,OUTUBRO
2024-10-25,COBRANCA DIRETA MODALIDADE 1,000000,"26,00",debito,OUTUBRO
2024-10-25,CREDITO COBRANCA BRB,000002,"1.340,00",credito,OUTUBRO
2024-10-25,CREDITO COBRANCA BRB,000002,"1.340,00",credito,OUTUBRO
2024-10-25,DEBITO PIX 0103,000000,"18,00",debito,OUTUBRO
2024-10-25,CREDITO COBRANCA BRB,000001,"670,00",credito,OUTUBRO
2024-10-25,CREDITO COBRANCA BRB,000002,"1.445,11",credito,OUTUBRO
2024-10-25,CREDITO COBRANCA BRB,000001,"670,00",credito,OUTUBRO
2024-10-25,DEBITO PIX MARCOS VIEIRA SOARES 0103,000000,"85,80",debito,OUTUBRO
2024-10-25,CREDITO COBRANCA BRB,000001,"670,00",credito,OUTUBRO
2024-10-28,CREDITO COBRANCA BRB,000001,"670,00",credito,OUTUBRO
